"","CTRL_1","CTRL_2","CTRL_3","EXPD4_1","EXPD4_2","EXPD4_3","TPA_1","TPA_2"
"Tshz1",4.22783997347862,5.4959688472083,5.42633931258523,4.67945730994444,5.05143522149683,5.62101632396492,5.65174156434903,5.88064482957947
"Tshz2",3.77242667369311,3.78062509344712,3.60137907281533,3.53405209160709,3.47059240964722,3.57942586808414,3.26190262253117,3.59734252233465
"Tshz3",5.41883528150879,5.76654443327397,5.12410414391716,5.08244342200175,5.14563688503534,5.17696921331905,4.60095958058887,5.15075490908975
"Tsix",3.94725175623481,3.7180275191797,3.4724554667398,4.05293936117857,3.38401270127778,3.42997633384053,3.24833335257816,3.26336583644382
"Tsks",4.6744275043914,4.97542205842458,4.29574814197067,4.82692706045763,4.58120309356097,4.10885473897881,4.11424321767428,4.31492603931912
"Tsku",4.50029041360907,4.16495993746064,4.0607532767777,4.31739913588656,4.29524036479051,4.13453624609743,4.10860775590234,4.0961876849865
"Tslp",4.16714295472634,4.0629215549698,3.9825846770752,3.94742186340301,4.41064193725082,3.44926031197898,6.52074433727252,7.03158073518012
"Tsn",6.01386061978788,5.85106205300207,6.59243514099886,6.25030317750882,6.86713575332067,6.85684062391245,6.73565118795863,6.91663199682082
"Tsnax",3.40219333464515,2.9589383333797,3.52083298250081,2.94883825526767,3.79248996129534,3.29864211200198,4.31449366694158,2.8261716627221
"Tsnaxip1",4.42409213773006,4.9946859634525,4.51108482062451,4.79939699566541,4.40699152241977,4.12968063370131,4.11469520649217,4.29953259540759
"Tspan1",4.23921095974919,4.29422943800224,4.13084676288971,4.05069783055407,3.61176495653596,3.70000371171706,3.83343898524562,3.95031955157882
"Tspan10",4.92238807461921,5.80427368087014,4.12394171440376,4.46061562473843,3.91478472704925,3.86414221545071,3.94321345276276,4.52988688942982
"Tspan11",4.94524811542286,4.69994838594982,4.49669893464857,4.6898348905609,4.20489898827454,4.25556948730926,4.25810693158573,4.21808830938301
"Tspan12",2.69866713890458,2.84462675389385,2.571019110493,2.5805553793672,2.56545868130255,2.58717376537963,2.57105554391533,2.70366586757841
"Tspan13",3.93069409162758,3.47542616656787,3.90047001631278,3.97864304989088,3.49442143325397,4.50432856604507,3.47895161325536,4.6039962464871
"Tspan14",5.0530125373692,6.34428112702677,6.71897571238165,5.72521101340402,5.50547317161432,5.69495197143649,5.58454275230174,6.08855398392488
"Tspan15",5.31987891785339,4.56729480278364,4.16340634674226,5.12520218061799,3.72609301891843,4.27282184953946,4.47974177970602,4.42721081552743
"Tspan17",6.15298044376334,5.92993165853636,6.08003802396629,5.47738796734312,6.0894862487096,6.85997915967427,5.64240441279914,5.90617493942633
"Tspan18",4.41391541781948,4.86190656004317,4.40169207292192,4.28902398675566,3.99453328689502,4.35209427278539,4.24461204816204,4.29434778792978
"Tspan2",3.64223482814768,3.59598406474979,3.70728319435218,3.52135751318412,3.37577112590822,3.40429701590964,3.38043381039179,3.41549053407368
"Tspan3",5.53510952735896,6.73138651984271,6.91550227769449,9.72899191541208,9.53125744524728,8.33628452522449,8.9972873040453,8.88325095064787
"Tspan31",5.8968036399971,6.19874137472957,6.62160344535445,6.74713472279393,6.86353553156275,6.58318247247274,6.98051672925753,7.00230220975104
"Tspan32",4.89371316130442,4.83837749976787,4.61155376215835,4.85341267927214,4.46436356240183,4.37737394537409,4.40277442520263,4.31378497749369
"Tspan33",4.15023436069584,4.29822019705459,4.12276740381456,4.27017089812517,3.85608255414619,4.05849312563497,3.82408479309148,3.91380212323772
"Tspan4",4.98295202521485,4.84013520266712,4.70331577136818,5.40893345768375,6.05474513463147,6.30133074952786,6.41078804187771,6.59389100032744
"Tspan5",6.94703311077635,9.29411888742322,9.51671507422425,8.5518663953685,8.76327849501305,8.99457553925938,9.07403572153671,8.44956869583861
"Tspan6",3.50722875880413,3.79780645271676,4.50074018328003,3.69236513575846,3.54624534843888,3.91674972339442,3.40670244994921,4.83715326324077
"Tspan7",5.96258559591318,5.59724534373939,5.71609012397715,5.09517947800715,5.63694840719652,5.96086929834782,5.9870500694133,5.88899593127873
"Tspan8",3.99746411972781,4.17002781274872,3.83421660295765,3.95458739453034,3.73491038311016,5.02867218182134,3.67151678389737,3.7290110943681
"Tspan9",7.38358778982347,7.89904452911695,7.92073875634537,7.1267878478478,7.98226230260603,7.74181955121111,7.99607610168569,7.7880342400453
"Tspo",6.84763708009677,5.74384090195258,7.08634503202378,7.70759062594013,8.30783229628242,8.14880917026529,7.80189928445615,7.90155805102237
"Tspo2",4.43743166202637,4.58949405315309,4.10442598816195,4.50747388714959,4.04026304504849,4.0479686318587,4.1299733193862,4.26654941388257
"Tspy-ps",4.36952206686783,4.51986209947633,4.31858338404576,4.07136583634188,4.12924822113818,4.10207505462475,3.75331785902824,3.99007312885151
"Tspyl1",3.9280464411911,4.33105772927451,5.13654227702585,4.50098570334555,6.14256336786496,6.11668375159724,5.7043804870662,5.71058961481507
"Tspyl2",7.85307848593084,5.2694353063964,5.62860744910133,5.50703601552596,5.65322417377554,5.32005713913837,5.65116881218784,5.45684985530523
"Tspyl3",3.33809715838972,3.85674473903324,3.99051952629304,3.64212017971214,3.4135816682048,3.75165420448741,3.64859510775849,4.03280528801421
"Tspyl4",3.24168130768947,3.58144087455288,3.81838848973429,3.33336114910151,3.12195089332399,3.17249929542097,3.37914394822439,3.13295316308847
"Tspyl5",3.00023745629511,3.16765819755618,2.96334509316332,2.92824216128627,2.66941279082923,2.84282950282759,2.72399090347309,2.79379339283155
"Tsr1",6.43852633494954,5.060850059816,6.48515024293067,6.85419669263714,7.17012025244781,7.21712656632397,7.11255875523434,6.82315158592669
"Tsr2",3.93408578204544,3.81853313564676,4.41385695843925,4.18718073853907,5.0322070288859,4.97551244226428,4.872072081858,5.07020036136904
"Tssc1",4.05924191533945,4.1811207898994,3.82265204082665,4.31537405391255,3.94764108219235,3.94758092502455,4.06495434210157,3.9624226377597
"Tssc4",6.89563356661235,6.8281035763856,6.63890988312685,7.18826550117546,7.85388763216816,7.03441012170851,7.94232884874021,8.03909090170368
"Tssk1",5.0221657974775,4.87686728766332,5.3238952957201,5.04901479450834,4.72394485908148,4.81865304703939,4.64942235455897,4.73871506035623
"Tssk2",6.0930588516004,6.0534532896061,5.57106154263924,5.52364573447186,5.47120567397523,5.28220996606505,5.25574343333978,5.50986296875154
"Tssk3",4.56304536348986,4.33442463826319,4.37385233003572,4.10045946896644,3.982842337485,3.91433181579036,3.86962627607363,3.9171178407235
"Tssk4",3.5254725455312,3.4015722218583,3.52444028898695,3.64801096768406,3.50715336130222,3.26776201332422,3.42165314281598,3.32710667172631
"Tssk5",4.31195267829084,4.08887612701478,4.10684570757151,4.29180702891038,4.10711662118232,3.91739123662609,3.61607261256831,3.66966526821952
"Tssk6",4.96791864909343,4.38421870177805,4.43746362050635,4.62154661185,4.59176573469682,4.87970022034709,4.38247696179686,4.8007436544846
"Tst",7.81961537881761,6.13038449488193,6.07334743273248,5.7976514053846,5.41227442008525,6.16815247046652,6.45649260009445,5.79686143445089
"Tsta3",5.9108820422129,6.41856956322999,6.29187432249574,6.50771269599039,6.86514260667937,6.51553617568936,6.30459207970654,6.54645901878742
"Tstd1",4.38077640114808,3.75525318069903,5.1803331856199,4.66021216230871,4.21699552361917,4.06239530213714,4.08589175393681,4.62901334780002
"Tstd2",5.1289790314632,6.65693888064698,7.54301617971274,5.94394267778414,7.21204320033395,7.37160133929066,7.63021109225948,6.15065613472708
"Tsx",6.08127588852849,6.04641828558281,6.11681195714244,5.71064473404453,5.60647656568076,5.60103144668989,5.37758417901186,5.44689061282737
"Ttbk1",4.18688333913553,4.0937856988307,3.68427525868412,3.90601772875623,3.59287497989413,3.47364978275305,3.65090899312077,3.49959599712719
"Ttbk2",4.42564994969664,4.20180626596694,4.26057968785514,4.13170785035177,4.17638611273637,4.44809431078506,4.02122682395473,4.40571609614885
"Ttc1",6.07138211795937,5.41867693537844,5.56457499755073,5.88344538688479,6.7387492650925,6.06929250256819,6.12656551936831,5.94376373408087
"Ttc12",3.97873862634986,4.2592370249693,4.01189692778402,4.90278422166255,3.68110139246873,3.5979201905972,3.93442439058302,4.17277577471827
"Ttc13",6.10057182982208,6.39477202966023,7.31827700761716,7.09444394285575,7.65140037898385,7.93993803140898,8.03745718295459,7.30980000188266
"Ttc14",4.70318499505626,4.66706595910746,5.03498964642337,4.80238063363993,4.83094901601643,5.17895104219578,5.0280213666443,5.12761147270955
"Ttc15",5.516140077867,5.33468392547444,5.39222562415091,4.88185355020818,5.10360988670187,4.79452270056198,5.22173006090547,4.82003678333371
"Ttc16",3.55892507449261,3.76942111430039,3.46715934157766,3.61985695462224,3.36068173738295,3.27394594871058,3.36102387624139,3.2024810065963
"Ttc17",3.62265320523053,3.73782884091541,3.85462524592047,3.5245977108807,3.66554733632919,3.43929149953698,3.76761589764434,3.87346728561226
"Ttc18",4.49460069705254,4.73929635432579,4.201978420911,4.42783385294637,3.8276973460593,3.91345996658576,3.98884562509585,3.98161050531749
"Ttc19",4.08036983871298,5.3086266212151,4.89283669758061,5.42597660474029,4.98994642865956,5.51670565394845,5.25638057317084,5.48757482487687
"Ttc21a",4.66740425123267,4.99086968025802,4.56828108336035,4.68300221558979,4.4216143208643,4.40374718681274,4.2189054370274,4.25921852824606
"Ttc21b",3.61776592218714,3.75094486725099,3.90653961438499,3.76299196452074,3.52075011853338,3.72926547216772,3.81360611925202,3.62145534273913
"Ttc22",5.71754690313144,5.74171056593947,5.66226022605932,6.39292470395872,5.91540492512776,5.04989540470332,6.23086194563829,5.79884222574647
"Ttc23",4.90742221094131,5.88328495491917,5.61851477223638,6.10335666532591,5.52638880295082,5.74646102284513,5.89098659255233,6.06405688193963
"Ttc23l",3.65836349850006,3.29433490734125,3.22476312312137,3.50879864498082,3.19281491164208,3.1594754944787,3.16761478385516,3.15245626661785
"Ttc25",5.86634302049482,3.78902187650025,3.70401926698485,4.08122030395811,3.80180298806079,3.28952013322366,3.40751830943491,3.62907687789942
"Ttc26",3.81897702245365,3.87574946140848,3.67882117317823,3.72994759369008,3.86930446924221,3.67199795659022,3.60235585265922,3.59336970718885
"Ttc27",4.44886212782993,5.2026673909298,5.41078439073881,6.06731409650164,7.45182404177678,6.02243595185176,6.74487306946712,6.78366076799209
"Ttc28",4.05553622562442,3.72822070607995,3.95161809214421,3.57723016295354,3.34942419329337,3.5643992744827,3.28520447387504,3.39411598671262
"Ttc29",3.72228995615544,3.71927205787183,3.96542647098191,3.59431220726408,3.89500464071637,3.5672881197116,3.7463335773259,3.77418169211771
"Ttc3",5.796105354222,6.47322680590165,6.78750246367195,5.36727443671358,5.94703832047583,6.66094524224237,6.11010039548778,6.02504381875762
"Ttc30a1",3.19707113090384,3.049930805222,3.06882340708379,2.8956880794558,2.86014935141908,2.9742150361114,3.37269731957364,3.05975634930152
"Ttc30a2",3.17928496738238,2.75687040476053,2.65921684504902,2.78347467827779,2.66345828272646,2.56685888869228,3.37731200480449,2.74488635197952
"Ttc30b",6.88834520320135,3.13536458079305,3.03873060994933,2.97058498190582,5.16206070436942,3.97756859983438,4.26186581847575,4.50357407074554
"Ttc32",4.90683891554732,4.10315779167296,4.49375093346986,4.41780950647976,4.16609233013506,4.44694619059099,4.20234446720031,5.18496127517147
"Ttc33",4.63359472717847,4.72028163422961,4.7474685789595,4.31006297831463,5.92513133962104,5.35389621562403,4.93556800447218,5.02454684380167
"Ttc34",5.94100429155925,5.89622914165113,6.1523631550827,6.08556973752981,5.52090886496913,5.46045563385327,5.34678139684529,5.45050715693839
"Ttc35",5.25620711083593,5.27784324992185,5.74951875870176,5.47259986099905,7.01590368516464,6.90763262605866,6.5042391167891,6.97254355536675
"Ttc36",5.23608861644167,4.5585452624586,4.71193467383796,4.76089089916362,4.6525017102209,4.47184370242381,4.39388746489302,4.61223256214963
"Ttc37",4.17143718725256,4.5135613533606,5.05365978050112,5.30656511952822,6.31542500489855,5.59642544611943,5.43023141494313,5.34871254938676
"Ttc38",5.44132311735668,5.78490183704741,5.72579794151398,5.3732628134476,5.41783110582,6.52698247696523,5.23858060662795,5.57276287041997
"Ttc39a",5.20567716718208,6.4289359083098,6.75040016526951,6.36624625767006,7.72737849098792,7.77893236698548,7.42983477757966,6.07732492219407
"Ttc39b",5.12912202575019,5.03808208010219,5.20539858830992,5.42613131228156,5.96121255567214,5.23669489664099,4.95837350440214,5.1036836518277
"Ttc39c",4.85973803142724,5.40516152553212,5.00744456444846,4.77781258758392,5.25478646085046,4.79103852705919,4.67297766947884,4.5501318099377
"Ttc39d",3.23137382682341,3.2317240120815,3.05488454283879,3.08508669834673,3.07532408203502,2.83159059093755,2.78201709270447,3.08041277066568
"Ttc4",5.5254395267671,5.436840234247,4.76294885478737,6.02863546185493,5.71232931746971,6.43308809825387,6.38858421760728,6.0407079352666
"Ttc5",4.45434495852865,4.90968543285576,5.63844461816687,4.73115161507496,5.06722856465153,4.92555975894988,5.17520661971115,5.1085345914546
"Ttc7",4.99513394884703,4.65758304177877,4.67281584397863,4.74320296558628,4.89136367795749,5.30245385850301,4.90590127400511,5.27946173986529
"Ttc7b",3.77520929455382,3.52042819591817,3.99069649365822,3.82924281836186,3.45973339587472,3.9870257689909,3.50904458391596,4.2753699744033
"Ttc8",3.09102747393343,2.92903015849095,3.05772115986093,2.91686464054447,2.83119249315785,3.28572078626955,3.16245986163792,3.17007018608981
"Ttc9",3.7904546942772,4.07416028676196,3.81241980913411,4.26167338168566,4.02090546932856,3.56996804583945,3.59326200610341,3.40909339557927
"Ttc9b",3.89804657702164,4.09983508375087,3.8142793639228,3.65773190657932,3.41051924983322,3.52180147535639,3.42295772990125,3.50958517884584
"Ttc9c",5.11210198495508,5.33571739160844,5.24115546856191,5.51467770337874,5.93497411672649,5.72279676559696,6.09644700072799,5.87604041505588
"Ttf1",5.55266917760581,5.11015003680307,5.88650365829707,5.00918908516002,5.23421238212542,5.22851979564262,5.25607783428911,5.146091328366
"Ttf2",4.92616963632543,4.83093891944122,4.8959800700537,4.70418653172039,6.07817678812841,5.211992646219,6.32494685410195,6.5669896176667
"Ttk",5.75347750916899,3.84766009792811,5.58403138841553,5.43473842346276,5.89623806347974,5.35346341439585,6.09744026902741,5.67260001320422
"Ttl",4.93230786664924,4.75630255641794,4.82003613126236,4.87978186280542,5.12907432788928,4.65383478349346,4.95775123024502,4.85644945044245
"Ttll1",3.89621367468659,3.98749348450149,3.91456555888381,3.91679262648674,3.99989392339047,3.91207708505278,3.80975825341092,4.54173066701227
"Ttll10",5.05971506515486,4.58793851553813,4.53840773079787,4.19705840691385,4.61752263450351,4.47239726213318,4.57299207100154,4.50691060387277
"Ttll11",3.51995376577829,3.61513957727111,3.68961337345928,3.44428090474562,3.40935341829818,3.61635617313112,3.54210817194048,3.35823259230007
"Ttll12",5.5948681819889,5.70183943413272,5.59950724605342,6.06085978296402,6.32252702318492,5.62199481156182,6.11957839172788,5.72294632719812
"Ttll13",3.97520984117116,3.73698786930246,3.90152721511441,3.64920919512799,3.45557636258716,3.61622780379644,3.56728490479352,3.49241070171215
"Ttll3",4.25638516606301,4.40821952206182,4.21721869975282,4.06445283380741,3.678977260486,4.11121230508454,4.08121383617172,4.2211311345279
"Ttll4",4.85454883681994,5.38600514911497,5.62704712907044,5.23133139670436,5.99147661416296,5.0941029670915,5.58688214285242,6.24641644237784
"Ttll5",4.82837525917351,4.6952599801869,4.79213533884091,5.03028540886648,4.75679711775802,4.59050945011871,4.60496945311942,4.45831111200087
"Ttll6",3.83088143336419,4.4269000957138,3.55473264453457,3.50964758272793,3.50749968994048,3.44336108945407,3.69429450021633,3.5356118792274
"Ttll7",4.22827975977273,4.45365939081547,4.80583052115706,4.68597913984218,4.05288109634774,4.93816876651342,3.77756043902257,3.96865514309096
"Ttll8",5.48612483236665,4.78112632923595,5.13244760886468,4.94219912813358,4.60396262397642,4.49614739484688,4.50697872633274,4.7532842249025
"Ttll9",4.03311158730143,3.82617674929594,3.83973001112505,3.92014108750864,3.72718723698422,3.71886509989981,3.79056461419539,3.84684213789929
"Ttn",4.033587873703,4.35538235206525,3.77730314236344,4.10600320870343,3.58216548507454,3.56474468686598,3.68452452798041,3.7616447655869
"Ttpa",4.15312931766067,3.48818116170406,3.10622245935609,3.44135811745717,3.34209852904312,3.30522171451273,3.25015989891127,3.5597922083795
